countryname,ccode,iso3c,year,location,lat,lon,toa
United States,2,USA,2009,Seattle,47.6038321,-122.3300624,37500
United States,2,USA,2009,Sinton,28.034685,-97.5085762,9700
United States,2,USA,2009,Baltimore,39.2908816,-76.610759,11600
United States,2,USA,2009,Weldon Springs,38.806793,-76.931316,11700
United States,2,USA,2009,Staten Island,40.5834557,-74.1496048,18550
United States,2,USA,2009,Las Vegas,36.1672559,-115.1485163,33900
United States,2,USA,2009,Chattanooga,35.0457219,-85.3094883,10600
United States,2,USA,2009,Dodge City,37.7527982,-100.0170787,8100
United States,2,USA,2009,Saginaw,43.4200387,-83.9490365,11500
United States,2,USA,2009,Raleigh,35.7803977,-78.6390989,25581
United States,2,USA,2009,Blue Grass Army Depot,37.6981122,-84.2203898,57218
United States,2,USA,2009,Pueblo Depot,34.055869,-118.2389462,65060
United States,2,USA,2009,Blue Grass Army Depot,37.6981122,-84.2203898,12000
United States,2,USA,2009,Pentagon,38.8708932,-77.0545071,16401
United States,2,USA,2009,Pentagon,38.8708932,-77.0545071,6967
United States,2,USA,2009,Pentagon,38.8708932,-77.0545071,15572
United States,2,USA,2009,Fort Sam Houston,29.4623536,-98.4320524,13000
United States,2,USA,2009,Fort Leonard Wood,37.70114,-92.1693303,22000
United States,2,USA,2009,Tinker Afb,35.4117548,-97.3907974,65000
United States,2,USA,2009,Fort Detrick,39.4353796,-77.4285967,209000
United States,2,USA,2009,Fort Riley,39.1714753,-96.7798334,52000
United States,2,USA,2009,Fort Campbell,36.6313383,-87.6156884,24000
United States,2,USA,2009,Buckley Air Force Base,39.7026895,-104.7559701,3000
United States,2,USA,2009,Fort Benning,32.3523691,-84.9688191,3900
United States,2,USA,2009,Aberdeen Proving Ground,39.3891419,-76.2307063,23750
United States,2,USA,2009,Fort Richardson,61.2773666,-149.634759,6300
United States,2,USA,2009,Coronado,32.6915199,-117.1766947,9800
United States,2,USA,2009,Fort Story,40.7922123,-73.7745855,11600
United States,2,USA,2009,Dam Neck,36.7875023,-75.9640081,31000
United States,2,USA,2009,Fort Bragg,35.1422775,-78.9987279,14200
United States,2,USA,2009,Hurlburt Field,30.4312921,-86.6902291,8900
United States,2,USA,2009,Cannon Afb,34.3863913,-103.316328,18100
United States,2,USA,2009,Fort Lewis,47.1086912,-122.5549795,38000
United States,2,USA,2009,Fort Bragg,35.1422775,-78.9987279,4150
United States,2,USA,2009,Fort Bragg,35.1422775,-78.9987279,14600
United States,2,USA,2009,Fort Bragg,35.1422775,-78.9987279,5300
United States,2,USA,2009,Macdill Afb,27.8436408,-82.5028722,10500
United States,2,USA,2009,Fort Campbell,36.6313383,-87.6156884,15000
United States,2,USA,2009,Eglin Afb,30.461382,-86.5468344,40000
United States,2,USA,2009,Fort Bragg,35.1422775,-78.9987279,28170
United States,2,USA,2009,Fort Bragg,35.1422775,-78.9987279,27945
United States,2,USA,2009,Fort Campbell,36.6313383,-87.6156884,21400
United States,2,USA,2009,Fort Bragg,35.1422775,-78.9987279,22356
United States,2,USA,2009,Augusta,33.4709714,-81.9748429,100220
United States,2,USA,2009,Fort Meade,27.7522526,-81.8017491,31000
United States,2,USA,2009,Scott Afb,38.541616,-89.8519635,13977
United States,2,USA,2009,Dover Afb,39.1283048,-75.4679193,3373
United States,2,USA,2009,Craney Island,38.6253957,-77.1374789,39900
United States,2,USA,2009,Jacksonville,30.3321838,-81.655651,34000
United States,2,USA,2009,Hill Afb,41.1227542,-111.977344,20400
United States,2,USA,2009,Pearl Harbor,21.3557748,-157.9991298,27700
United States,2,USA,2009,Hunter Army Airfield,32.0093774,-81.1507334,3500
United States,2,USA,2009,Altus Afb,34.6629543,-99.2799413,2850
United States,2,USA,2009,Defense Distribution Depot-Tracy,35.521091,-108.908595,41000
United States,2,USA,2009,Philadelphia,39.9527237,-75.1635262,1200
United States,2,USA,2009,Defense Distribution Depot-Tracy,35.521091,-108.908595,9300
United States,2,USA,2009,Kirtland Afb,34.998062,-106.5156776,14400
United States,2,USA,2009,Fort Hood,31.2014388,-97.7717578,10800
United States,2,USA,2009,Andrews Afb,38.8056605,-76.8774031,49648
United States,2,USA,2009,Andrews Afb,38.8056605,-76.8774031,28000
United States,2,USA,2009,Charleston Afb,32.9004207,-80.0514233,4500
United States,2,USA,2009,Columbus Afb,33.6406328,-88.4536876,8100
United States,2,USA,2009,Dover Afb,39.1283048,-75.4679193,19000
United States,2,USA,2009,Edwards Air Force Base,34.889855,-117.8329682,3100
United States,2,USA,2009,Eglin Afb,30.461382,-86.5468344,19000
United States,2,USA,2009,Elmendorf Afb,61.2532391,-149.8081802,16400
United States,2,USA,2009,Elmendorf Afb,61.2532391,-149.8081802,7200
United States,2,USA,2009,Elmendorf Afb,61.2532391,-149.8081802,20400
United States,2,USA,2009,Elmendorf Afb,61.2532391,-149.8081802,2000
United States,2,USA,2009,Elmendorf Afb,61.2532391,-149.8081802,22200
United States,2,USA,2009,Elmendorf Afb,61.2532391,-149.8081802,41100
United States,2,USA,2009,Elmendorf Afb,61.2532391,-149.8081802,6600
United States,2,USA,2009,Elmendorf Afb,61.2532391,-149.8081802,22400
United States,2,USA,2009,F. E. Warren Afb,41.1663407,-104.8627525,8600
United States,2,USA,2009,Hill Afb,41.1227542,-111.977344,36000
United States,2,USA,2009,Holloman Afb,33.076831,-106.2190016,14500
United States,2,USA,2009,Holloman Afb,33.076831,-106.2190016,4600
United States,2,USA,2009,Holloman Afb,33.076831,-106.2190016,1050
United States,2,USA,2009,Holloman Afb,33.076831,-106.2190016,3150
United States,2,USA,2009,Holloman Afb,33.076831,-106.2190016,2150
United States,2,USA,2009,Creech Afb,36.5887542,-115.6714563,16200
United States,2,USA,2009,Creech Afb,36.5887542,-115.6714563,9000
United States,2,USA,2009,Creech Afb,36.5887542,-115.6714563,6500
United States,2,USA,2009,Creech Afb,36.5887542,-115.6714563,9800
United States,2,USA,2009,Creech Afb,36.5887542,-115.6714563,7000
United States,2,USA,2009,Lackland Afb,29.3862862,-98.6009001,75515
United States,2,USA,2009,Macdill Afb,27.8436408,-82.5028722,21000
United States,2,USA,2009,Maxwell Afb,32.3817195,-86.3537776,15556
United States,2,USA,2009,Mcchord Afb,47.1309548,-122.502686,5500
United States,2,USA,2009,Nellis Afb,36.237497,-115.0317275,5000
United States,2,USA,2009,Nellis Afb,36.237497,-115.0317275,17500
United States,2,USA,2009,Nellis Afb,36.237497,-115.0317275,30800
United States,2,USA,2009,Robins Afb,32.6178258,-83.5770746,24100
United States,2,USA,2009,Tinker Afb,35.4117548,-97.3907974,48600
United States,2,USA,2009,U.s. Air Force Academy,39.0130908,-104.8868756,18000
United States,2,USA,2009,Tinker Afb,35.4117548,-97.3907974,9900
United States,2,USA,2009,Cheyenne Map,41.14244,-104.791327,7000
United States,2,USA,2009,Burlington Iap,40.053281,-74.838835,6600
United States,2,USA,2009,Hancock Field,43.1019873,-76.1049572,5000
United States,2,USA,2009,New Castle County Airport,39.6796715,-75.6076335,3200
United States,2,USA,2009,Beaufort,32.4315813,-80.6698286,5940
United States,2,USA,2009,Bangor,44.8011821,-68.7778138,50700
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,38230
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,33190
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,12230
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,39890
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,25000
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,32350
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,33790
United States,2,USA,2009,North Island,44.2570584,-88.3967261,14270
United States,2,USA,2009,Pearl Harbor,21.3557748,-157.9991298,41088
United States,2,USA,2009,San Diego,32.7174202,-117.1627728,34430
United States,2,USA,2009,Great Lakes,42.3093241,-87.8496551,62940
United States,2,USA,2009,San Clemente Island,32.9182018,-118.5098651,34020
United States,2,USA,2009,Suitland,38.848724,-76.9238625,12439
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,33960
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,32870
United States,2,USA,2009,Groton,41.3381782,-72.0297913,46060
United States,2,USA,2009,Twentynine Palms,34.1356915,-116.0543506,51800
United States,2,USA,2009,Twentynine Palms,34.1356915,-116.0543506,36470
United States,2,USA,2009,Quantico,38.5228755,-77.2901863,7450
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,20220
United States,2,USA,2009,Miramar,25.9873137,-80.2322706,6530
United States,2,USA,2009,Cherry Point Marine Corps Air Station,37.729326,-88.926092,16840
United States,2,USA,2009,Philadelphia,39.9527237,-75.1635262,22020
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,13960
United States,2,USA,2009,Barstow,34.8957684,-117.0172077,7830
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,23760
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,32550
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,52520
United States,2,USA,2009,Kaneohe Bay,39.199246,-81.46023,28200
United States,2,USA,2009,Mayport,41.0336768,-79.2514282,14900
United States,2,USA,2009,New River,37.7301385,-80.9057796,36740
United States,2,USA,2009,Pearl Harbor,21.3557748,-157.9991298,45000
United States,2,USA,2009,Quantico,38.5228755,-77.2901863,27750
United States,2,USA,2009,Whidbey Island,48.1581426,-122.5974294,34000
United States,2,USA,2009,Newport,41.4899827,-71.3137707,29900
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,11500
United States,2,USA,2009,Quantico,38.5228755,-77.2901863,27530
United States,2,USA,2009,Parris Island,32.3351978,-80.6923295,36400
United States,2,USA,2009,Lakehurst,40.014561,-74.3112574,15440
United States,2,USA,2009,Pearl Harbor,21.3557748,-157.9991298,5990
United States,2,USA,2009,Twentynine Palms,34.1356915,-116.0543506,21000
United States,2,USA,2009,Miramar,25.9873137,-80.2322706,4800
United States,2,USA,2009,District Of Columbia,38.8937936,-76.9879976,24220
United States,2,USA,2009,Quantico,38.5228755,-77.2901863,25200
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,34120
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,33620
United States,2,USA,2009,New River,37.7301385,-80.9057796,6830
United States,2,USA,2009,New River,37.7301385,-80.9057796,17090
United States,2,USA,2009,Gulfport,30.3674198,-89.0928155,6900
United States,2,USA,2009,Norfolk,36.8462923,-76.2929252,42830
United States,2,USA,2009,Yuma,32.665135,-114.4760316,19490
United States,2,USA,2009,Miramar,25.9873137,-80.2322706,10820
United States,2,USA,2009,Miramar,25.9873137,-80.2322706,3690
United States,2,USA,2009,Miramar,25.9873137,-80.2322706,22930
United States,2,USA,2009,Quantico,38.5228755,-77.2901863,36280
United States,2,USA,2009,Quantico,38.5228755,-77.2901863,6350
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,54730
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,10050
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,48640
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,30300
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,15150
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,25920
United States,2,USA,2009,Barking Sands,22.0259646,-159.7846071,28900
United States,2,USA,2009,Indian Head,38.6005785,-77.1622733,13930
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,35890
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,21660
United States,2,USA,2009,Albany,42.6511674,-73.754968,15320
United States,2,USA,2009,El Centro,32.792,-115.5630514,8900
United States,2,USA,2009,Norfolk,36.8462923,-76.2929252,10500
United States,2,USA,2009,Pearl Harbor,21.3557748,-157.9991298,29300
United States,2,USA,2009,Cherry Point Marine Corps Air Station,37.729326,-88.926092,30480
United States,2,USA,2009,Tampa,27.9477595,-82.458444,29000
United States,2,USA,2009,Quantico,38.5228755,-77.2901863,13750
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,34340
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,11970
United States,2,USA,2009,San Diego,32.7174202,-117.1627728,16790
United States,2,USA,2009,Parris Island,32.3351978,-80.6923295,28350
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,32430
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,32260
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,31170
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,40660
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,22250
United States,2,USA,2009,New River,37.7301385,-80.9057796,25620
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,18250
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,39320
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,34500
United States,2,USA,2009,"Camp Lejeune, North Carolina",34.639415,-77.342016,42950
United States,2,USA,2009,Twentynine Palms,34.1356915,-116.0543506,36280
United States,2,USA,2009,North Island,44.2570584,-88.3967261,38992
United States,2,USA,2009,Cherry Point Marine Corps Air Station,37.729326,-88.926092,30100
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,33320
United States,2,USA,2009,Camp Pendleton,33.3070018,-117.47376,33440
United States,2,USA,2009,Jacksonville,30.3321838,-81.655651,12890
United States,2,USA,2009,Lemoore,36.3006495,-119.7827122,15420
United States,2,USA,2009,Marietta,33.9528472,-84.5496148,7560
United States,2,USA,2009,Norfolk,36.8462923,-76.2929252,8170
United States,2,USA,2009,Wilmington,39.7459468,-75.546589,11530
United States,2,USA,2009,Williamsburg,37.2708788,-76.7074042,12320
United States,2,USA,2010,Fort Carson,38.5906561,-104.8157641,18500
United States,2,USA,2010,Fort Bragg,35.1422775,-78.9987279,19500
United States,2,USA,2010,Fort Riley,39.1714753,-96.7798334,15500
United States,2,USA,2010,Fort Bragg,35.1422775,-78.9987279,50000
United States,2,USA,2010,Fort Bragg,35.1422775,-78.9987279,17500
United States,2,USA,2010,Fort Hood,31.2014388,-97.7717578,23000
United States,2,USA,2010,Fort Jackson,29.3570565,-89.4547218,32000
United States,2,USA,2010,Fort Lewis,47.1086912,-122.5549795,2550
United States,2,USA,2010,Fort Leonard Wood,37.70114,-92.1693303,27000
United States,2,USA,2010,Dugway Proving Ground,40.1886807,-113.2126765,25000
United States,2,USA,2010,Schofield Barracks,21.4933652,-158.065188,63000
United States,2,USA,2010,Schofield Barracks,21.4933652,-158.065188,36000
United States,2,USA,2010,Fort Bliss,32.2463821,-106.3742617,16000
United States,2,USA,2010,Fort Hood,31.2014388,-97.7717578,2400
United States,2,USA,2010,Wheeler Afb,47.130955,-119.238337,7500
United States,2,USA,2010,Fort Detrick,39.4353796,-77.4285967,18000
United States,2,USA,2010,Mcalester,34.9334981,-95.7697934,1300
United States,2,USA,2010,Fort Detrick,39.4353796,-77.4285967,21000
United States,2,USA,2010,"Fort Drum, New York",44.1337512,-75.5766325,6500
United States,2,USA,2010,Fort Jackson,29.3570565,-89.4547218,3600
United States,2,USA,2010,Charleston Naval Weapon Station,35.48064,-89.519134,4100
United States,2,USA,2010,Charleston Naval Weapon Station,35.48064,-89.519134,12000
United States,2,USA,2010,Charleston Naval Weapon Station,35.48064,-89.519134,5700
United States,2,USA,2010,Fort Wainwright,64.6053824,-147.8563083,26000
United States,2,USA,2010,Fort Wainwright,64.6053824,-147.8563083,19000
United States,2,USA,2010,Sunny Point Military Ocean Terminal,34.206793,-79.173484,3900
United States,2,USA,2010,Sunny Point Military Ocean Terminal,34.206793,-79.173484,25000
United States,2,USA,2010,Fort Bliss,32.2463821,-106.3742617,14800
United States,2,USA,2010,Fort Stewart,31.8694349,-81.6077657,93000
United States,2,USA,2010,Fort Benning,32.3523691,-84.9688191,10800
United States,2,USA,2010,Fort Huachuca,31.5272545,-110.3606321,15000
United States,2,USA,2010,Fort Sill,34.6710832,-98.3894604,3500
United States,2,USA,2010,Fort Belvoir,38.7282122,-77.1509829,8400
United States,2,USA,2010,Fort Richardson,61.2773666,-149.634759,6100
United States,2,USA,2010,Fort Lewis,47.1086912,-122.5549795,3050
United States,2,USA,2010,Fort Belvoir,38.7282122,-77.1509829,9500
United States,2,USA,2010,Fort Bliss,32.2463821,-106.3742617,45000
United States,2,USA,2010,Fort Sam Houston,29.4623536,-98.4320524,10800
United States,2,USA,2010,Fort Sam Houston,29.4623536,-98.4320524,9000
United States,2,USA,2010,"Fort Drum, New York",44.1337512,-75.5766325,57000
United States,2,USA,2010,Fort Riley,39.1714753,-96.7798334,28000
United States,2,USA,2010,Fort Riley,39.1714753,-96.7798334,7200
United States,2,USA,2010,Fort Bliss,32.2463821,-106.3742617,16500
United States,2,USA,2010,Fort Bliss,32.2463821,-106.3742617,10800
United States,2,USA,2010,Fort Irwin,35.3833955,-116.5447533,9500
United States,2,USA,2010,Fort Richardson,61.2773666,-149.634759,2050
United States,2,USA,2010,Eglin Afb,30.461382,-86.5468344,80000
United States,2,USA,2010,Fort Benning,32.3523691,-84.9688191,2800
United States,2,USA,2010,Fort Wainwright,64.6053824,-147.8563083,125000
United States,2,USA,2010,Fort Riley,39.1714753,-96.7798334,49000
United States,2,USA,2010,Fort Riley,39.1714753,-96.7798334,59000
United States,2,USA,2010,Fort Bragg,35.1422775,-78.9987279,3300
United States,2,USA,2010,Eglin Afb,30.461382,-86.5468344,8900
United States,2,USA,2010,Fort Benning,32.3523691,-84.9688191,30000
United States,2,USA,2010,Fort Carson,38.5906561,-104.8157641,69000
United States,2,USA,2010,Fort Carson,38.5906561,-104.8157641,102000
United States,2,USA,2010,Fort Benning,32.3523691,-84.9688191,9700
United States,2,USA,2010,Fort Carson,38.5906561,-104.8157641,14000
United States,2,USA,2010,Eglin Afb,30.461382,-86.5468344,8000
United States,2,USA,2010,Eglin Afb,30.461382,-86.5468344,4950
United States,2,USA,2010,Eglin Afb,30.461382,-86.5468344,3400
United States,2,USA,2010,Eglin Afb,30.461382,-86.5468344,1600
United States,2,USA,2010,Eglin Afb,30.461382,-86.5468344,1400
United States,2,USA,2010,Eglin Afb,30.461382,-86.5468344,2700
United States,2,USA,2010,Eglin Afb,30.461382,-86.5468344,3400
