MMEID,Ex_Name,Series_Name,gwcode,country,year,Location,lat,lon,StartDate,s.year,s.month,s.day,EndDate,e.year,e.month,e.day,CPX,Air,Land,Sea,Amphibious,Cyber,Warfighting,Peacekeeping,Humanitarian,FocusDescription,AdditionalParticipantInfo,participant_count
mme1035,-9,NA,770,Pakistan,1993,Pakistan,30.375321,69.345116,2/1/93,1993,2,1,3/6/93,1993,3,6,0,0,0,0,0,0,0,1,0,to learn how to operate together in international peacekeeping forces,NA,2
mme1035,-9,NA,2,United States,1993,Pakistan,30.375321,69.345116,2/1/93,1993,2,1,3/6/93,1993,3,6,0,0,0,0,0,0,0,1,0,to learn how to operate together in international peacekeeping forces,NA,2
mme1036,-9,NA,750,India,1993,"Off the Indian Port of Blair, Bengal Bay",11.6233774,92.7264828,2/10/93,1993,2,10,2/13/93,1993,2,13,0,0,0,1,0,0,1,0,0,"the warships would carry out weapon firing, screening and manoeuvring at sea tactical operations",NA,2
mme1036,-9,NA,830,Singapore,1993,"Off the Indian Port of Blair, Bengal Bay",11.6233774,92.7264828,2/10/93,1993,2,10,2/13/93,1993,2,13,0,0,0,1,0,0,1,0,0,"the warships would carry out weapon firing, screening and manoeuvring at sea tactical operations",NA,2
mme1037,-9,NA,220,France,1993,Persian Gulf,26.7505337,51.6834275,2/3/93,1993,2,3,2/3/93,1993,2,3,0,0,0,1,0,0,1,0,0,Russian warship Admiral Tributs would begin joint exercises with a French frigate,NA,2
mme1037,-9,NA,365,Russia,1993,Persian Gulf,26.7505337,51.6834275,2/3/93,1993,2,3,2/3/93,1993,2,3,0,0,0,1,0,0,1,0,0,Russian warship Admiral Tributs would begin joint exercises with a French frigate,NA,2
mme1038,-9,NA,325,Italy,1993,"Abu Jizzah sea area, north of Kubbar island",29.0719656,48.492609,2/21/93,1993,2,21,2/21/93,1993,2,21,0,0,0,1,0,0,1,0,0,a joint exercise between the Kuwaiti and Italian naval forces,NA,2
mme1038,-9,NA,690,Kuwait,1993,"Abu Jizzah sea area, north of Kubbar island",29.0719656,48.492609,2/21/93,1993,2,21,2/21/93,1993,2,21,0,0,0,1,0,0,1,0,0,a joint exercise between the Kuwaiti and Italian naval forces,NA,2
mme1039,Naseem-ul-Bahr,Nasim i Bahr,770,Pakistan,1993,"Arabian Sea, Northern Arabian Sea",12.2501506,64.33717,2/1/93,1993,2,1,2/6/93,1993,2,6,0,0,0,1,0,0,1,0,0,"Frigates, submarines, helicopters and other aircraft participated in the exercise codenamed ""Naseem-ul-Bahr",NA,2
mme1039,Naseem-ul-Bahr,Nasim i Bahr,670,Saudi Arabia,1993,"Arabian Sea, Northern Arabian Sea",12.2501506,64.33717,2/1/93,1993,2,1,2/6/93,1993,2,6,0,0,0,1,0,0,1,0,0,"Frigates, submarines, helicopters and other aircraft participated in the exercise codenamed ""Naseem-ul-Bahr",NA,2
mme104,Global Shield 80,Global Shield,20,Canada,1980,over canada's east and west coasts and low-altitude manoeuvres over the military training area north of bagotville in quebec,48.3369338,-70.9997102,6/28/80,1980,6,28,1980-06-xx,1980,6,xx,0,1,0,0,0,0,1,0,0,test the readiness of the sac forces in response to an attack,NA,2
mme104,Global Shield 80,Global Shield,2,United States,1980,over canada's east and west coasts and low-altitude manoeuvres over the military training area north of bagotville in quebec,48.3369338,-70.9997102,6/28/80,1980,6,28,1980-06-xx,1980,6,xx,0,1,0,0,0,0,1,0,0,test the readiness of the sac forces in response to an attack,NA,2
mme1040,Saffron Sands,NA,663,Jordan,1993,"Jordan, Central Desert near Qatrana",31.2485908,36.0490805,2/1/93,1993,2,1,1993-02-xx,1993,2,xx,0,0,1,0,0,0,1,0,0,live-ammunition exercises in jordan's central desert; the drills included parachuting and air cover; the move was seen as a jordanian attempt to repair the kingdom's gulf-crisis damaged relations with the west,NA,2
mme1040,Saffron Sands,NA,200,United Kingdom,1993,"Jordan, Central Desert near Qatrana",31.2485908,36.0490805,2/1/93,1993,2,1,1993-02-xx,1993,2,xx,0,0,1,0,0,0,1,0,0,live-ammunition exercises in jordan's central desert; the drills included parachuting and air cover; the move was seen as a jordanian attempt to repair the kingdom's gulf-crisis damaged relations with the west,NA,2
mme1041,Tasmanex 93,Tasmanex,900,Australia,1993,Tasman Sea,-40.8580795,160.4312897,2/18/93,1993,2,18,2/26/93,1993,2,26,0,0,0,1,0,0,1,0,0,"the exercise will plan and conduct combined and coordinated maritime operations.  it will also be used to enhance command, control and communications between the defense forces of the two countries",NA,2
mme1041,Tasmanex 93,Tasmanex,920,New Zealand,1993,Tasman Sea,-40.8580795,160.4312897,2/18/93,1993,2,18,2/26/93,1993,2,26,0,0,0,1,0,0,1,0,0,"the exercise will plan and conduct combined and coordinated maritime operations.  it will also be used to enhance command, control and communications between the defense forces of the two countries",NA,2
mme1042,-9,NA,220,France,1993,arabian sea,12.2501506,64.33717,1993-03-xx,1993,3,xx,1993-03-xx,1993,3,xx,0,0,0,1,0,0,1,0,0,held on the open seas is said to foster and strengthen closer coordination between the navies of the two countries,NA,2
mme1042,-9,NA,770,Pakistan,1993,arabian sea,12.2501506,64.33717,1993-03-xx,1993,3,xx,1993-03-xx,1993,3,xx,0,0,0,1,0,0,1,0,0,held on the open seas is said to foster and strengthen closer coordination between the navies of the two countries,NA,2
mme1043,-9,NA,NA,-9,1993,"Troms county, Norway",69.8178242,18.7819365,1993-03-xx,1993,3,xx,1993-03-xx,1993,3,xx,0,0,0,0,0,0,1,0,0,NATO exercises in northern Norway.,NATO exercises,2
mme1043,-9,NA,200,United Kingdom,1993,"Troms county, Norway",69.8178242,18.7819365,1993-03-xx,1993,3,xx,1993-03-xx,1993,3,xx,0,0,0,0,0,0,1,0,0,NATO exercises in northern Norway.,NATO exercises,2
mme1045,Eager Archer 3/93,Eager Archer,690,Kuwait,1993,Kuwait,29.31166,47.481766,3/28/93,1993,3,28,4/6/93,1993,4,6,0,1,0,0,0,0,1,0,0,joint air exercise,NA,2
mme1045,Eager Archer 3/93,Eager Archer,2,United States,1993,Kuwait,29.31166,47.481766,3/28/93,1993,3,28,4/6/93,1993,4,6,0,1,0,0,0,0,1,0,0,joint air exercise,NA,2
mme1046,Gulfex 17,Gulfex,220,France,1993,Persian Gulf,26.7505337,51.6834275,3/6/93,1993,3,6,3/6/93,1993,3,6,0,1,0,1,0,0,1,0,0,naval maneuvers in the Persian Gulf involving warplanes and the first-ever American simulated refueling of a Russian ship,NA,4
mme1046,Gulfex 17,Gulfex,365,Russia,1993,Persian Gulf,26.7505337,51.6834275,3/6/93,1993,3,6,3/6/93,1993,3,6,0,1,0,1,0,0,1,0,0,naval maneuvers in the Persian Gulf involving warplanes and the first-ever American simulated refueling of a Russian ship,NA,4
mme1046,Gulfex 17,Gulfex,200,United Kingdom,1993,Persian Gulf,26.7505337,51.6834275,3/6/93,1993,3,6,3/6/93,1993,3,6,0,1,0,1,0,0,1,0,0,naval maneuvers in the Persian Gulf involving warplanes and the first-ever American simulated refueling of a Russian ship,NA,4
mme1046,Gulfex 17,Gulfex,2,United States,1993,Persian Gulf,26.7505337,51.6834275,3/6/93,1993,3,6,3/6/93,1993,3,6,0,1,0,1,0,0,1,0,0,naval maneuvers in the Persian Gulf involving warplanes and the first-ever American simulated refueling of a Russian ship,NA,4
mme1047,Team Spirit 93,Team Spirit,732,South Korea,1993,"South Korea, by Pohang port, some 250 km southeast of Seoul",36.0190178,129.3434808,3/8/93,1993,3,8,3/18/93,1993,3,18,0,1,1,0,1,0,1,0,0,"Thousands of U.S. Marines staged a mock amphibious assault near here and Army Rangers parachuted behind the lines of an ""enemy"" force",NA,2
mme1047,Team Spirit 93,Team Spirit,2,United States,1993,"South Korea, by Pohang port, some 250 km southeast of Seoul",36.0190178,129.3434808,3/8/93,1993,3,8,3/18/93,1993,3,18,0,1,1,0,1,0,1,0,0,"Thousands of U.S. Marines staged a mock amphibious assault near here and Army Rangers parachuted behind the lines of an ""enemy"" force",NA,2
mme1048,-9,NA,750,India,1993,"Arabian Sea, Off the coast of Goa",12.2501506,64.33717,4/27/93,1993,4,27,4/29/93,1993,4,29,0,0,0,1,0,0,1,0,0,advanced manoeuvres of gunnery shooting of high-speed remote control target boats and token refuelling among other things,NA,2
mme1048,-9,NA,200,United Kingdom,1993,"Arabian Sea, Off the coast of Goa",12.2501506,64.33717,4/27/93,1993,4,27,4/29/93,1993,4,29,0,0,0,1,0,0,1,0,0,advanced manoeuvres of gunnery shooting of high-speed remote control target boats and token refuelling among other things,NA,2
mme105,-9,NA,265,German Democratic Republic,1980,North Sea as far north as the Shetland Islands,60.5296507,-1.2659409,5/31/80,1980,5,31,6/4/80,1980,6,4,0,0,0,1,0,0,1,0,0,antisubmarine exercises.,NA,3
mme105,-9,NA,290,Poland,1980,North Sea as far north as the Shetland Islands,60.5296507,-1.2659409,5/31/80,1980,5,31,6/4/80,1980,6,4,0,0,0,1,0,0,1,0,0,antisubmarine exercises.,NA,3
mme105,-9,NA,365,Russia,1980,North Sea as far north as the Shetland Islands,60.5296507,-1.2659409,5/31/80,1980,5,31,6/4/80,1980,6,4,0,0,0,1,0,0,1,0,0,antisubmarine exercises.,NA,3
mme1050,-9,NA,365,Russia,1993,"Siberia, Tiksi",71.637482,128.8644716,4/15/93,1993,4,15,4/17/93,1993,4,17,0,1,0,0,0,0,0,0,1,involves the simulated crash of an aircraft on an island about 225 miles north of Tiksi in the Arctic Circle,NA,2
mme1050,-9,NA,2,United States,1993,"Siberia, Tiksi",71.637482,128.8644716,4/15/93,1993,4,15,4/17/93,1993,4,17,0,1,0,0,0,0,0,0,1,involves the simulated crash of an aircraft on an island about 225 miles north of Tiksi in the Arctic Circle,NA,2
mme1051,-9,NA,663,Jordan,1993,off the Red Sea port of Aqaba,29.5320522,35.0063209,1993-04-xx,1993,4,xx,1993-04-xx,1993,4,xx,0,0,0,1,0,0,1,0,0,marines conducted naval maneuvers,NA,2
mme1051,-9,NA,2,United States,1993,off the Red Sea port of Aqaba,29.5320522,35.0063209,1993-04-xx,1993,4,xx,1993-04-xx,1993,4,xx,0,0,0,1,0,0,1,0,0,marines conducted naval maneuvers,NA,2
mme1052,Eager Sentry 93-3,Eager Sentry,690,Kuwait,1993,central Persian Gulf,26.7505337,51.6834275,4/10/93,1993,4,10,4/17/93,1993,4,17,0,0,0,1,0,0,1,0,0,improve readiness and cooperation among the three forces,NA,3
mme1052,Eager Sentry 93-3,Eager Sentry,200,United Kingdom,1993,central Persian Gulf,26.7505337,51.6834275,4/10/93,1993,4,10,4/17/93,1993,4,17,0,0,0,1,0,0,1,0,0,improve readiness and cooperation among the three forces,NA,3
mme1052,Eager Sentry 93-3,Eager Sentry,2,United States,1993,central Persian Gulf,26.7505337,51.6834275,4/10/93,1993,4,10,4/17/93,1993,4,17,0,0,0,1,0,0,1,0,0,improve readiness and cooperation among the three forces,NA,3
mme1053,Early Victory,Early Victory,663,Jordan,1993,"Jordan, near El-Jafr, 110 miles southeast of Amman",30.3174153,36.1751703,4/12/93,1993,4,12,1993-04-xx,1993,4,xx,0,1,1,0,0,0,1,0,0,to strengthening their bilateral ties and contributing to the ongoing middle east peace process,NA,2
mme1053,Early Victory,Early Victory,2,United States,1993,"Jordan, near El-Jafr, 110 miles southeast of Amman",30.3174153,36.1751703,4/12/93,1993,4,12,1993-04-xx,1993,4,xx,0,1,1,0,0,0,1,0,0,to strengthening their bilateral ties and contributing to the ongoing middle east peace process,NA,2
mme1054,sea turtle,Sea Turtle,220,France,1993,persian gulf,26.7505337,51.6834275,4/12/93,1993,4,12,4/21/93,1993,4,21,0,0,0,1,0,0,1,0,0,"1,500 french troops and five warships from its indian ocean fleet were taking part",NA,2
mme1054,sea turtle,Sea Turtle,698,Oman,1993,persian gulf,26.7505337,51.6834275,4/12/93,1993,4,12,4/21/93,1993,4,21,0,0,0,1,0,0,1,0,0,"1,500 french troops and five warships from its indian ocean fleet were taking part",NA,2
mme1055,Linked Seas 93,Linked Seas,NA,-9,1993,off the Portuguese coast,39.399872,-8.224454,5/8/93,1993,5,8,5/18/93,1993,5,18,0,1,0,1,0,0,1,0,0,combined air and naval training,"8,000 North Atlantic Treaty Organization troops from 10 countries",6
mme1055,Linked Seas 93,Linked Seas,20,Canada,1993,off the Portuguese coast,39.399872,-8.224454,5/8/93,1993,5,8,5/18/93,1993,5,18,0,1,0,1,0,0,1,0,0,combined air and naval training,"8,000 North Atlantic Treaty Organization troops from 10 countries",6
mme1055,Linked Seas 93,Linked Seas,220,France,1993,off the Portuguese coast,39.399872,-8.224454,5/8/93,1993,5,8,5/18/93,1993,5,18,0,1,0,1,0,0,1,0,0,combined air and naval training,"8,000 North Atlantic Treaty Organization troops from 10 countries",6
mme1055,Linked Seas 93,Linked Seas,235,Portugal,1993,off the Portuguese coast,39.399872,-8.224454,5/8/93,1993,5,8,5/18/93,1993,5,18,0,1,0,1,0,0,1,0,0,combined air and naval training,"8,000 North Atlantic Treaty Organization troops from 10 countries",6
mme1055,Linked Seas 93,Linked Seas,230,Spain,1993,off the Portuguese coast,39.399872,-8.224454,5/8/93,1993,5,8,5/18/93,1993,5,18,0,1,0,1,0,0,1,0,0,combined air and naval training,"8,000 North Atlantic Treaty Organization troops from 10 countries",6
mme1055,Linked Seas 93,Linked Seas,2,United States,1993,off the Portuguese coast,39.399872,-8.224454,5/8/93,1993,5,8,5/18/93,1993,5,18,0,1,0,1,0,0,1,0,0,combined air and naval training,"8,000 North Atlantic Treaty Organization troops from 10 countries",6
mme1056,-9,NA,220,France,1993,Qatar,25.354826,51.183884,1993-05-xx,1993,5,xx,1993-05-xx,1993,5,xx,0,0,1,1,0,0,1,0,0,"air force, navy and the army of the two countries have participated",NA,2
mme1056,-9,NA,694,Qatar,1993,Qatar,25.354826,51.183884,1993-05-xx,1993,5,xx,1993-05-xx,1993,5,xx,0,0,1,1,0,0,1,0,0,"air force, navy and the army of the two countries have participated",NA,2
mme1058,-9,NA,365,Russia,1993,"BRITISH NAVAL BASES IN PORTSMOUTH AND PORTLAND, AT THE ROYAL NAVAL COLLEGE IN GREENWICH, AND ON BOARD BRITISH WARSHIPS",51.4832059,-0.0059154,1993-05-xx,1993,5,xx,1993-05-xx,1993,5,xx,1,0,0,1,0,0,0,0,1,PLANS FOR JOINT ACTIONS IN CASE OF EMERGENCIES ON THE SEAS,NA,3
mme1058,-9,NA,200,United Kingdom,1993,"BRITISH NAVAL BASES IN PORTSMOUTH AND PORTLAND, AT THE ROYAL NAVAL COLLEGE IN GREENWICH, AND ON BOARD BRITISH WARSHIPS",51.4832059,-0.0059154,1993-05-xx,1993,5,xx,1993-05-xx,1993,5,xx,1,0,0,1,0,0,0,0,1,PLANS FOR JOINT ACTIONS IN CASE OF EMERGENCIES ON THE SEAS,NA,3
mme1058,-9,NA,2,United States,1993,"BRITISH NAVAL BASES IN PORTSMOUTH AND PORTLAND, AT THE ROYAL NAVAL COLLEGE IN GREENWICH, AND ON BOARD BRITISH WARSHIPS",51.4832059,-0.0059154,1993-05-xx,1993,5,xx,1993-05-xx,1993,5,xx,1,0,0,1,0,0,0,0,1,PLANS FOR JOINT ACTIONS IN CASE OF EMERGENCIES ON THE SEAS,NA,3
mme1059,-9,NA,366,Estonia,1993,"Adazhi, Latvia",57.0684709,24.3394019,1993-05-xx,1993,5,xx,5/28/93,1993,5,28,0,0,0,0,0,0,1,0,0,developing each of the defence forces,NA,3
mme1059,-9,NA,367,Latvia,1993,"Adazhi, Latvia",57.0684709,24.3394019,1993-05-xx,1993,5,xx,5/28/93,1993,5,28,0,0,0,0,0,0,1,0,0,developing each of the defence forces,NA,3
mme1059,-9,NA,368,Lithuania,1993,"Adazhi, Latvia",57.0684709,24.3394019,1993-05-xx,1993,5,xx,5/28/93,1993,5,28,0,0,0,0,0,0,1,0,0,developing each of the defence forces,NA,3
mme106,-9,NA,310,Hungary,1980,Hungary,47.162494,19.5033041,6/11/80,1980,6,11,6/16/80,1980,6,16,0,0,1,0,0,0,1,0,0,exercises carried out by units of the Hungarian People's Army and the Soviet Army's Southern Group.,NA,2
mme106,-9,NA,365,Russia,1980,Hungary,47.162494,19.5033041,6/11/80,1980,6,11,6/16/80,1980,6,16,0,0,1,0,0,0,1,0,0,exercises carried out by units of the Hungarian People's Army and the Soviet Army's Southern Group.,NA,2
mme1061,Blue Hawk,Blue Hawk,690,Kuwait,1993,Kuwait,29.31166,47.481766,5/21/93,1993,5,21,1993-05-xx,1993,5,xx,0,0,0,1,0,0,1,0,0,joint manoeuvres,NA,2
mme1061,Blue Hawk,Blue Hawk,200,United Kingdom,1993,Kuwait,29.31166,47.481766,5/21/93,1993,5,21,1993-05-xx,1993,5,xx,0,0,0,1,0,0,1,0,0,joint manoeuvres,NA,2
mme1062,Cobra Gold 93,Cobra Gold,800,Thailand,1993,"Thailand, Sattahip",12.6766338,100.8967847,5/3/93,1993,5,3,5/25/93,1993,5,25,0,1,1,0,1,0,1,0,0,"used machine guns, grenades, mortars and artillery to pound an imaginary enemy in the green hills beyond the beach",NA,2
mme1062,Cobra Gold 93,Cobra Gold,2,United States,1993,"Thailand, Sattahip",12.6766338,100.8967847,5/3/93,1993,5,3,5/25/93,1993,5,25,0,1,1,0,1,0,1,0,0,"used machine guns, grenades, mortars and artillery to pound an imaginary enemy in the green hills beyond the beach",NA,2
mme1063,Crocodile I,NA,900,Australia,1993,-9,NA,NA,5/7/93,1993,5,7,1993-06-xx,1993,6,xx,0,0,0,1,0,0,1,0,0,"weapons training, naval manoeuvres and anti-submarine drills.",NA,6
mme1063,Crocodile I,NA,820,Malaysia,1993,-9,NA,NA,5/7/93,1993,5,7,1993-06-xx,1993,6,xx,0,0,0,1,0,0,1,0,0,"weapons training, naval manoeuvres and anti-submarine drills.",NA,6
mme1063,Crocodile I,NA,920,New Zealand,1993,-9,NA,NA,5/7/93,1993,5,7,1993-06-xx,1993,6,xx,0,0,0,1,0,0,1,0,0,"weapons training, naval manoeuvres and anti-submarine drills.",NA,6
mme1063,Crocodile I,NA,830,Singapore,1993,-9,NA,NA,5/7/93,1993,5,7,1993-06-xx,1993,6,xx,0,0,0,1,0,0,1,0,0,"weapons training, naval manoeuvres and anti-submarine drills.",NA,6
mme1063,Crocodile I,NA,800,Thailand,1993,-9,NA,NA,5/7/93,1993,5,7,1993-06-xx,1993,6,xx,0,0,0,1,0,0,1,0,0,"weapons training, naval manoeuvres and anti-submarine drills.",NA,6
mme1063,Crocodile I,NA,200,United Kingdom,1993,-9,NA,NA,5/7/93,1993,5,7,1993-06-xx,1993,6,xx,0,0,0,1,0,0,1,0,0,"weapons training, naval manoeuvres and anti-submarine drills.",NA,6
mme1064,kakadu 1,Kakadu,900,Australia,1993,north australian waters,-29.6588204,151.7800777,5/7/93,1993,5,7,5/21/93,1993,5,21,0,1,0,1,0,0,1,0,0,improving the capability of participating forces to operate at the highest level to which compatibility of equipment permits,NA,8
mme1064,kakadu 1,Kakadu,NA,Hong Kong SAR China,1993,north australian waters,-29.6588204,151.7800777,5/7/93,1993,5,7,5/21/93,1993,5,21,0,1,0,1,0,0,1,0,0,improving the capability of participating forces to operate at the highest level to which compatibility of equipment permits,NA,8
mme1064,kakadu 1,Kakadu,850,Indonesia,1993,north australian waters,-29.6588204,151.7800777,5/7/93,1993,5,7,5/21/93,1993,5,21,0,1,0,1,0,0,1,0,0,improving the capability of participating forces to operate at the highest level to which compatibility of equipment permits,NA,8
mme1064,kakadu 1,Kakadu,820,Malaysia,1993,north australian waters,-29.6588204,151.7800777,5/7/93,1993,5,7,5/21/93,1993,5,21,0,1,0,1,0,0,1,0,0,improving the capability of participating forces to operate at the highest level to which compatibility of equipment permits,NA,8
mme1064,kakadu 1,Kakadu,920,New Zealand,1993,north australian waters,-29.6588204,151.7800777,5/7/93,1993,5,7,5/21/93,1993,5,21,0,1,0,1,0,0,1,0,0,improving the capability of participating forces to operate at the highest level to which compatibility of equipment permits,NA,8
mme1064,kakadu 1,Kakadu,840,Philippines,1993,north australian waters,-29.6588204,151.7800777,5/7/93,1993,5,7,5/21/93,1993,5,21,0,1,0,1,0,0,1,0,0,improving the capability of participating forces to operate at the highest level to which compatibility of equipment permits,NA,8
mme1064,kakadu 1,Kakadu,830,Singapore,1993,north australian waters,-29.6588204,151.7800777,5/7/93,1993,5,7,5/21/93,1993,5,21,0,1,0,1,0,0,1,0,0,improving the capability of participating forces to operate at the highest level to which compatibility of equipment permits,NA,8
mme1064,kakadu 1,Kakadu,800,Thailand,1993,north australian waters,-29.6588204,151.7800777,5/7/93,1993,5,7,5/21/93,1993,5,21,0,1,0,1,0,0,1,0,0,improving the capability of participating forces to operate at the highest level to which compatibility of equipment permits,NA,8
mme1065,Pearl of the west,Pearl West,220,France,1993,"Kuwait, The Kuwaiti desert and off the coast",29.31166,47.481766,5/15/93,1993,5,15,5/16/93,1993,5,16,0,0,0,1,0,0,1,0,0,French landing craft unloaded troops and equipment in Kuwait Saturday as France began war games with the emirate it helped free during the 1991 Gulf war,NA,2
